taxon	n_snp	or_ivw	b_ivw	se_ivw	p_ivw	q	q_p	or_egger	p_egger	egger_intercept	egger_intercept_p	or_wmedian	p_wmedian	fdr_ivw
class.Coriobacteriia.id.809	17	0.9142070050518436	-0.08969825062003703	0.1351199642514831	0.5067917097673785	19.246895983010003	0.25606808162778694	0.7121607643168295	0.5530052826439774	0.017118734296246482	0.6514931441196311	1.0092209871007787	0.9578616208749675	0.962678992039221
order.Methanobacteriales.id.120	10	0.9506578657150964	-0.050601043821854715	0.07663541464900687	0.5090723853187621	9.056356967128211	0.43208830171596635	0.7289549810983184	0.35400179769729406	0.04429829045405347	0.41912009781678117	0.9268901926033436	0.4785867928617237	0.962678992039221
class.Methanobacteria.id.119	10	0.9506578657150964	-0.050601043821854715	0.07663541464900687	0.5090723853187621	9.056356967128211	0.43208830171596635	0.7289549810983184	0.35400179769729406	0.04429829045405347	0.41912009781678117	0.9268901926033436	0.49636982192245893	0.962678992039221
family.Methanobacteriaceae.id.121	10	0.9506578657150964	-0.050601043821854715	0.07663541464900687	0.5090723853187621	9.056356967128211	0.43208830171596635	0.7289549810983184	0.35400179769729406	0.04429829045405347	0.41912009781678117	0.9268901926033436	0.4941599928131595	0.962678992039221
genus.RuminococcaceaeUCG013.id.11370	11	0.9025888757999899	-0.102488116282967	0.16116428102520897	0.5248264360413277	13.151134663316181	0.21534406914289864	0.7131183128542063	0.4984122043350511	0.01928506794471053	0.6125460346539573	0.8031099786008279	0.2750488965073359	0.962678992039221
genus.RikenellaceaeRC9gutgroup.id.11191	11	0.950911627521769	-0.050334146599237746	0.07973978291915958	0.5278901209312188	13.448650180533287	0.19965730649528896	1.1454003320863615	0.7999591679607627	-0.02616406492351488	0.725358393012268	0.9319904087307647	0.49811274683163054	0.962678992039221
genus.Peptococcus.id.2037	13	0.9530257325460414	-0.04811337407018316	0.07775109227906443	0.536039663849321	7.254711530819675	0.8403322666647337	0.9572664427069222	0.8601008114518048	-0.0006072070713476386	0.9851815744242717	0.9772942007396093	0.8277437831306008	0.962678992039221
genus.Slackia.id.825	6	1.0823976418542358	0.07917861924516102	0.12900429398723115	0.5393690981787322	0.9631521930271255	0.9654827139367684	0.9973570776711994	0.9951779450307049	0.0082261543971194	0.850386688334169	1.0436623847146345	0.7813487393029113	0.962678992039221
genus.Faecalibacterium.id.2057	10	1.0795834873357262	0.07657530687590575	0.12486130093216949	0.5396892656268337	8.394242191887177	0.4949553536088769	0.7960811219722648	0.32191808471308003	0.03675565475778262	0.13924665386677923	0.9087861623161114	0.5804536366357396	0.962678992039221
genus..Eubacteriumrectalegroup.id.14374	9	0.9069362061122201	-0.09768316638779224	0.16513586095476093	0.5541639384283625	7.273485349572314	0.5074336785063018	2.7716880720807553	0.06496864073022394	-0.07146490242673623	0.041954393337357974	0.7974997719195523	0.32249451571837295	0.962678992039221
family.FamilyXIII.id.1957	10	1.0867140083013989	0.0831584716830721	0.14551048979491038	0.5676643614342749	4.53919645717825	0.8724883496898557	1.2111280705581022	0.5950843255137207	-0.008104115543416284	0.7499305173670169	1.0618450515780151	0.7453740202019385	0.962678992039221
family.Defluviitaleaceae.id.1924	11	0.9396855341022771	-0.06220999787753758	0.108945798174344	0.567987527906046	4.627891491628008	0.9146106008595342	0.9013165497013321	0.705657810428687	0.004445243985350531	0.8736419403059383	0.9457009765058659	0.7013534318305781	0.962678992039221
genus.Coprobacter.id.949	11	0.9415219667102924	-0.06025759954766272	0.10603596447304418	0.5698481759850382	12.321460363784976	0.2641182712082175	0.5765629381990707	0.20335888313099723	0.053796216427631514	0.23799297538507172	1.008228249278721	0.9522923155130285	0.962678992039221
order.MollicutesRF9.id.11579	13	1.06144266755474	0.05962898992038145	0.10691958922295758	0.57704967282033	5.026493468480136	0.9570882013764097	1.4131867845246435	0.12473195543306038	-0.024681063643965863	0.17475181628873868	1.0228513190197552	0.8744106136760718	0.962678992039221
family.unknownfamily.id.1000005471	13	1.06144266755474	0.05962898992038145	0.10691958922295758	0.57704967282033	5.026493468480136	0.9570882013764097	1.4131867845246435	0.12473195543306038	-0.024681063643965863	0.17475181628873868	1.0228513190197552	0.8654327572966868	0.962678992039221
genus.unknowngenus.id.1000005472	13	1.06144266755474	0.05962898992038145	0.10691958922295758	0.57704967282033	5.026493468480136	0.9570882013764097	1.4131867845246435	0.12473195543306038	-0.024681063643965863	0.17475181628873868	1.0228513190197552	0.8718777070543595	0.962678992039221
genus.Catenibacterium.id.2153	4	1.085594223753647	0.08212750873737983	0.14810773406001634	0.5792285282307112	5.122146205862044	0.16306840590346172	24.271828313068784	0.02735166962741532	-0.4005029119383519	0.028578104102978886	1.2090842546514509	0.2190534977485552	0.962678992039221
genus.Roseburia.id.2012	14	1.1098084946290285	0.10418747307845004	0.18866263274478312	0.5807824045796555	24.723316563309066	0.025092538981055346	0.6646318023172079	0.49523700244092966	0.03876591096450687	0.3687485015924675	1.428737103770042	0.11037083186164068	0.962678992039221
genus..Ruminococcustorquesgroup.id.14377	9	1.1025055417275238	0.09758535483645674	0.178845859852014	0.5853138078795774	3.746063094637223	0.8792770563968598	1.879644816863976	0.13720201689728692	-0.03467797136477576	0.18014801454327847	1.153662082190266	0.5361266669091527	0.962678992039221
genus.RuminococcaceaeUCG005.id.11363	14	0.9390514034678091	-0.06288505849498577	0.11592533588990152	0.5875004630010279	12.015163423764765	0.526400844504683	1.049110945898537	0.8809746441312634	-0.010005906687062992	0.7104072100097425	0.9429870376641158	0.7276045330228258	0.962678992039221
genus.RuminococcaceaeUCG003.id.11361	12	1.069974106333544	0.06763444849272086	0.12472048427417566	0.5876199745453816	7.25025165988273	0.7784705866678893	1.375565219161026	0.36710354812634743	-0.01951716503208658	0.4525429895829423	0.9992852067988075	0.9965527269569796	0.962678992039221
family.Acidaminococcaceae.id.2166	7	0.9149554272683365	-0.08887992826108866	0.16552903811528238	0.5913058609380919	8.088307418971569	0.23170482725741234	1.5090433392797327	0.4431379462796927	-0.05264111156674559	0.332512387910402	0.9941198983397467	0.9751021035387497	0.962678992039221
family.Ruminococcaceae.id.2050	10	0.891709387521526	-0.11461499822875207	0.21510392861924063	0.5941474930830952	20.781473913262037	0.013656854431011499	0.5409984085090063	0.20906227312668793	0.04916991265727659	0.2451337096902182	0.9645879442854322	0.8626074402128643	0.962678992039221
genus.unknowngenus.id.1000000073	15	1.0536728146491154	0.05228197939407645	0.09835362634419029	0.5950228454907196	7.288892038757398	0.9230006167485011	1.1259297216661814	0.5647502337118182	-0.00648840085440504	0.7283480445433602	1.0550100440239731	0.6931759154465373	0.962678992039221
family.ClostridialesvadinBB60group.id.11286	15	1.0536728146491154	0.05228197939407645	0.09835362634419029	0.5950228454907196	7.288892038757398	0.9230006167485011	1.1259297216661814	0.5647502337118182	-0.00648840085440504	0.7283480445433602	1.0550100440239731	0.6792525963680224	0.962678992039221
genus.RuminococcaceaeUCG002.id.11360	21	1.053714384434198	0.05232143088652738	0.09865687519138781	0.5958780188873684	18.23579242621956	0.5718787247189873	0.9017764541571225	0.6824685991700145	0.0128310284026736	0.5062096992801591	1.108524878784413	0.47266523382807735	0.962678992039221
genus.Dorea.id.1997	11	0.9114247537553696	-0.09274624037704451	0.17493366402055802	0.5959874915050658	15.312977190312282	0.12106106078526215	1.2211052245396976	0.6570209593161388	-0.02360555329073495	0.4794904194979812	0.9283734342285247	0.7029348162774218	0.962678992039221
genus..Eubacteriumcoprostanoligenesgroup.id.11375	13	1.07788419067315	0.07500003691353806	0.1456932685319184	0.6067064934012324	6.703830910612253	0.8765491367551393	1.0023059894755173	0.9958537294789552	0.0047105603572781055	0.8651357501533988	1.1017691449140123	0.6226622827961623	0.962678992039221
genus.Marvinbryantia.id.2005	10	1.0727616931006962	0.07023634494726312	0.137471538635691	0.6094102014434228	8.754356972848031	0.46025135319304333	1.709869501769169	0.3475155026878852	-0.04150837412077605	0.3959271225230568	1.0329397434209027	0.863725752575901	0.962678992039221
genus.FamilyXIIIAD3011group.id.11293	13	0.9371805433936735	-0.06487933292072474	0.12708017771310828	0.6096741962882191	10.217053989054106	0.5969251022089206	1.025104043157325	0.9666054328448133	-0.007411940616816684	0.876951109394767	1.0237173431324582	0.8909954897249538	0.962678992039221
genus.Bacteroides.id.918	9	1.0830981407619817	0.07982558326864495	0.16346701378662598	0.6253172571458622	7.036461350354141	0.5327039244942346	0.9963103767827802	0.9966484222832065	0.005525560722228277	0.9229686017513341	0.9877590591295052	0.9533323361308776	0.962678992039221
family.Bacteroidaceae.id.917	9	1.0830981407619817	0.07982558326864495	0.16346701378662598	0.6253172571458622	7.036461350354141	0.5327039244942346	0.9963103767827802	0.9966484222832065	0.005525560722228277	0.9229686017513341	0.9877590591295052	0.9532483641971108	0.962678992039221
family.FamilyXI.id.1936	8	0.95839480806922	-0.04249546892567163	0.09095372450974396	0.6403419372567078	10.166188388535781	0.1793497196854589	1.217444422782336	0.7609455214181244	-0.03202402233312616	0.7085488792190537	0.9843881599660055	0.882301454439947	0.962678992039221
phylum.Bacteroidetes.id.905	11	0.919850739161178	-0.08354386214358824	0.1798423129954061	0.6422612504900806	13.659127743439397	0.18911521258384317	1.194014129027608	0.683258629015485	-0.02086249290409464	0.5074399688841961	0.9184481381225252	0.6785918929023078	0.962678992039221
genus.RuminococcaceaeNK4A214group.id.11358	13	0.9424113706069799	-0.05931340057294733	0.1287989322560752	0.6451490571981308	7.6370306514659285	0.8128133511870345	0.9991983724828593	0.9982292692678093	-0.0044792508644165415	0.8651544731901187	0.9998041355764384	0.999104048847304	0.962678992039221
genus.RuminococcaceaeUCG004.id.11362	11	0.9515864271143657	-0.04962476388081637	0.11580644253904875	0.6682764278726909	10.508438170441423	0.39707322656438	0.2679804359726588	0.0329910341235924	0.10818610952977098	0.036075307919074075	1.0948241482327423	0.5562786518517364	0.962678992039221
genus.unknowngenus.id.2001	10	0.9542691185172183	-0.046809552433350235	0.11090138681680954	0.6729646835199141	7.258682799102159	0.6102064661248331	0.9177210863566083	0.7778005252370284	0.004348999830092319	0.8904233632079419	0.8760685448940021	0.37263487737768675	0.962678992039221
order.Selenomonadales.id.2165	12	1.0928608213299016	0.08879886470025228	0.21125243090656565	0.674233573380149	22.79057668998238	0.018916149026022264	1.2272044136266067	0.7929278915854532	-0.007665291824513174	0.8763632418158621	1.6526726561484015	0.02896284213082283	0.962678992039221
class.Negativicutes.id.2164	12	1.0928608213299016	0.08879886470025228	0.21125243090656565	0.674233573380149	22.79057668998238	0.018916149026022264	1.2272044136266067	0.7929278915854532	-0.007665291824513174	0.8763632418158621	1.6526726561484015	0.035353724758435595	0.962678992039221
phylum.Proteobacteria.id.2375	12	1.0844214593085464	0.08104662755441586	0.19827403262558538	0.6827153011610705	21.765962447471207	0.026250357389453218	1.8261634469562735	0.3001661883293262	-0.03685325625418488	0.33481565496828525	1.0670177619265735	0.7850714230362829	0.962678992039221
family.Alcaligenaceae.id.2875	13	1.0784511838011137	0.07552592277317069	0.18794042941116623	0.6877863501637063	20.923206106647267	0.051516350152196924	2.321300433312185	0.33168198501393886	-0.049669928789417235	0.36284028220040565	1.0306702143357231	0.8887880932778793	0.962678992039221
genus.Senegalimassilia.id.11160	5	0.9402223862380199	-0.06163885059470739	0.1558226250897693	0.6924218233176387	1.6979505822753826	0.7910898698454788	0.8799135484441654	0.7940115162601804	0.006202978179978937	0.8880414058765741	0.9593983132865498	0.8271747522164219	0.962678992039221
genus.RuminococcaceaeUCG011.id.11368	8	0.9704598708704737	-0.029985226150709764	0.07983619627661082	0.7072259247689525	7.128621477354046	0.4156119452249562	0.685406315795587	0.3880848398209305	0.04700876484498135	0.41563659580471235	1.0181668390178198	0.8617533829676591	0.962678992039221
genus.Desulfovibrio.id.3173	10	0.9565360379456415	-0.04443681392121304	0.11930582170487426	0.709549342874483	2.8865000013331126	0.9686251888099937	0.6360220799608735	0.014199974003780601	0.04253121869522438	0.017265030982439387	0.917682771970708	0.5674754910162824	0.962678992039221
genus.Erysipelatoclostridium.id.11381	15	0.9628325344596503	-0.03787578214055651	0.10356714979264378	0.7145797555271671	15.965524501102095	0.3154841987178751	1.3206749920943868	0.5100661074575713	-0.02622759300640123	0.44032023999429265	0.932384063733799	0.6240938332778844	0.962678992039221
genus.unknowngenus.id.826	14	0.9613737145607569	-0.039392064689930166	0.1103725363575191	0.7211659475230384	8.615925199667464	0.8012929321230358	1.5302138206886593	0.07639017655801206	-0.04395039059611264	0.04262602031474289	1.0013481142561078	0.9928450799004542	0.962678992039221
genus.Paraprevotella.id.962	13	0.9635121531727374	-0.03717017763929805	0.1103718226996098	0.7362885214138982	20.819672103794865	0.0530842534530169	1.784594506222411	0.16676085949565117	-0.06794198450743029	0.13056538270604756	0.9592503177797465	0.7491779007345065	0.962678992039221
class.Bacteroidia.id.912	12	0.951225300796778	-0.050004335140154545	0.1490243781831662	0.7372142573068231	8.449047498959954	0.672603145929792	1.1371203107237582	0.6916476908243185	-0.013552308529787989	0.5445487453982437	0.9005408248691796	0.6084310976890137	0.962678992039221
order.Bacteroidales.id.913	12	0.951225300796778	-0.050004335140154545	0.1490243781831662	0.7372142573068231	8.449047498959954	0.672603145929792	1.1371203107237582	0.6916476908243185	-0.013552308529787989	0.5445487453982437	0.9005408248691796	0.6101412133626096	0.962678992039221
family.Streptococcaceae.id.1850	16	0.9600639078780082	-0.04075542602972772	0.12387095618834448	0.7421442076476512	13.635468382458303	0.5533361357380066	1.7189948980320375	0.2557157865083366	-0.04728287492955003	0.20905094965795695	0.997985672930167	0.9909668053374238	0.962678992039221
phylum.Euryarchaeota.id.55	11	0.9765103570401333	-0.02376992243375077	0.07362251451254959	0.7467996515208379	10.724069271752938	0.3794157741661828	0.8141879095384847	0.548285125090231	0.026860922375048866	0.5845812763081233	1.0403524920570686	0.6959480125894604	0.962678992039221
genus..Clostridiuminnocuumgroup.id.14397	8	0.9735645371719299	-0.02679116240530942	0.08433359882609401	0.7507271013277041	7.008271000501358	0.42801919191305604	0.808506251456366	0.6539217781464854	0.02563186037222885	0.6887499163667521	0.9206998401212497	0.48023214627667166	0.962678992039221
genus.unknowngenus.id.1868	9	0.9611010379506413	-0.03967573719235229	0.12686088994806446	0.7544706419463396	4.7249825059334505	0.7865251690256727	0.6449397444078767	0.17160684250215624	0.03766195011719637	0.18757183237478955	1.0487030149073284	0.762801620008575	0.962678992039221
genus.Holdemania.id.2157	15	0.9612716967668327	-0.039498187008085064	0.12962640624851002	0.7605886500198497	26.529140736444674	0.022151826070582713	0.9705289578830969	0.9431529559265227	-0.0009757547643010571	0.9807117443484852	0.9350288587801169	0.6234249626326096	0.962678992039221
genus.Dialister.id.2183	11	0.9492417480371311	-0.052091773047719954	0.17403013501292525	0.7646911918419392	18.503533223339932	0.047040955575730604	1.3752310938079264	0.6769620335417664	-0.028119847460835554	0.6179418457302153	0.999151018115396	0.9963805810018893	0.962678992039221
phylum.Actinobacteria.id.400	16	1.040079890879857	0.03929752835662657	0.13432487127364637	0.769861656113014	17.02956998770774	0.3170997836611325	1.7283897337757712	0.3588913421417305	-0.031162936299510467	0.38040710375961045	1.0672641443702109	0.7352526827704201	0.962678992039221
genus..Eubacteriumxylanophilumgroup.id.14375	9	1.0393530634915746	0.03859846526218665	0.1377853747743532	0.7793741597646371	8.393341348166686	0.39602013861556556	1.4725368833945385	0.3864373999866648	-0.03021249495709639	0.4070694477039724	1.0297165201858913	0.8792182180172994	0.962678992039221
class.Actinobacteria.id.419	16	0.9709741131086475	-0.029455471078486055	0.10861520748822716	0.7862441039047279	9.864940332541694	0.8281484049498228	1.0860743000754352	0.7662882614318309	-0.008393737844445906	0.6694934618598352	1.0163478491370133	0.9147405634582118	0.962678992039221
genus.Fusicatenibacter.id.11305	18	1.0327522566609542	0.03222733239131266	0.12078266249915835	0.7896071018801902	15.453417422511544	0.5628576976526358	0.5033940564536514	0.09828964608616478	0.04969969459252274	0.07407986625877062	1.1309079826248276	0.4952712913556545	0.962678992039221
family.unknownfamily.id.1000006161	12	0.9803774008930815	-0.019817678498505426	0.07896557255974368	0.8018403509568401	11.12431432914592	0.43290818799235875	0.5894903355709772	0.1011720824213203	0.06077958766964521	0.10326208350478346	0.998749039403809	0.9906774783544463	0.962678992039221
order.NB1n.id.3953	12	0.9803774008930815	-0.019817678498505426	0.07896557255974368	0.8018403509568401	11.12431432914592	0.43290818799235875	0.5894903355709772	0.1011720824213203	0.06077958766964521	0.10326208350478346	0.998749039403809	0.9908534732290505	0.962678992039221
genus.unknowngenus.id.1000006162	12	0.9803774008930815	-0.019817678498505426	0.07896557255974368	0.8018403509568401	11.12431432914592	0.43290818799235875	0.5894903355709772	0.1011720824213203	0.06077958766964521	0.10326208350478346	0.998749039403809	0.9907965294377863	0.962678992039221
family.Oxalobacteraceae.id.2966	14	0.9737199690508789	-0.0266315227853337	0.10729861215812951	0.803979614090994	29.62876463447947	0.0053251633783408525	0.9999112733316257	0.9998394219434341	-0.00371011910318498	0.9503098123724895	1.0293405556288195	0.7984280251063498	0.962678992039221
genus.LachnospiraceaeUCG001.id.11321	13	1.0253887657975873	0.025071824385452576	0.10184426915067661	0.8055444002480363	11.087248494349325	0.5214566571577368	0.8439917410370404	0.7058598148533376	0.01823139482584235	0.6565297105571061	1.047400090994029	0.7395217411791042	0.962678992039221
class.Deltaproteobacteria.id.3087	13	1.0415245506434376	0.04068555383034759	0.16672428718300736	0.807208393648314	21.724148161455048	0.04073028941111543	0.9467883541358294	0.9065063923327349	0.007536288221175069	0.824746510031994	1.2695000877222462	0.19260064718354108	0.962678992039221
genus.Oscillibacter.id.2063	13	0.9715094460727998	-0.028904287028381697	0.11922751019930936	0.808447239608138	17.837276044278624	0.12072145203965436	0.4430072058901292	0.07136276455206128	0.07612275053055657	0.07153634340845869	0.8997652562670352	0.4518101113976585	0.962678992039221
order.Actinomycetales.id.420	6	1.03219500076996	0.031687603444225505	0.1321190241206831	0.8104532594472962	4.932986862894271	0.4241132503175138	1.2385754282076094	0.5719412288565265	-0.02179139983368427	0.5973756261242062	1.0941292578198585	0.5870246695310326	0.962678992039221
family.Actinomycetaceae.id.421	6	1.0319108264517862	0.031412254848992086	0.13216224350016847	0.8121296912080749	4.934019189285703	0.42398559398333757	1.2352307708652794	0.5762020474995979	-0.02150426050636029	0.6015365546846704	1.094086853420678	0.590939247405347	0.962678992039221
genus..Eubacteriumnodatumgroup.id.11297	11	1.0257484856014298	0.025422575957328154	0.1094554177564797	0.8163328099118603	25.2244554137503	0.004935906466680896	0.6831150246694302	0.4624306263026361	0.060466248883110765	0.42264823534196033	1.128781777571152	0.2623573399159803	0.962678992039221
family.Porphyromonadaceae.id.943	10	1.0453575460262656	0.04435897620447931	0.1984920035635564	0.8231620129057877	12.727796321683838	0.17531493275643137	0.9242124344163823	0.9211045047480058	0.007943798881387713	0.8722559409513538	1.069926424228615	0.77204109555312	0.962678992039221
genus.LachnospiraceaeNK4A136group.id.11319	15	1.0317409304514709	0.031247599160229865	0.14064486926141426	0.8241786216322493	23.143560753387998	0.05797344870503767	0.9022240004598852	0.7274835931773539	0.011499941613700123	0.6010629255908229	1.150592202270458	0.38822853414082736	0.962678992039221
genus.Eggerthella.id.819	10	1.0257073049178211	0.02538242819123491	0.11737020457200963	0.828785433638582	15.064664950270657	0.08917498724423945	1.4116640192202299	0.5584334927239422	-0.035887750723776014	0.5783415991398219	1.069325846219577	0.6341724532824495	0.962678992039221
order.Burkholderiales.id.2874	10	0.96033412667316	-0.040474006457249995	0.18969519413493519	0.8310435468463453	13.799357046401035	0.12964362830011575	0.9166601141392071	0.8946489599324282	0.00342562772479517	0.9404657819002077	0.8115507373051181	0.365637707900784	0.962678992039221
genus.Ruminiclostridium6.id.11356	17	1.0236432254619592	0.02336805327272665	0.10986059368586448	0.8315559611160268	14.93293088956611	0.5295561767438478	0.7151257239026912	0.2255173409845843	0.034232564181676486	0.1632952164237034	0.938731842924939	0.6879903075235616	0.962678992039221
family.Rikenellaceae.id.967	18	0.9719427568290714	-0.02845836840706988	0.134170652651586	0.8320245252006335	22.36322109453899	0.1711508826581117	1.4334431525402995	0.411806205894465	-0.028465723157229027	0.3523055670780805	0.996191327339853	0.982509701478675	0.962678992039221
genus.Ruminococcus2.id.11374	15	1.0215487604842222	0.021319868335243956	0.11087353742885885	0.8475150805890909	14.809551922266069	0.3912961770870252	1.2216346267608091	0.4743091096744203	-0.015697719034591513	0.48207015198013925	1.0595385289314052	0.6896460639020658	0.962678992039221
order.Clostridiales.id.1863	13	0.9758339543707317	-0.024462835761089215	0.1406022621706514	0.8618764056944904	10.60813237440774	0.5627661397310812	0.7874519538835776	0.7030472177838479	0.0142672852948774	0.7253239663355942	0.9052242584137216	0.6158248033136924	0.962678992039221
genus.Parabacteroides.id.954	6	1.0344383268556736	0.033858600047091236	0.19586459645740753	0.8627556708857915	1.342063307953992	0.9305444622362724	1.5757813788686421	0.5220505533560544	-0.03800497380837706	0.546621369702918	1.0474776582334329	0.8430301591343599	0.962678992039221
family.BacteroidalesS24.7group.id.11173	8	0.9809315777084993	-0.019252569343128106	0.11430763981595136	0.8662468421715324	4.587506875747018	0.7101559605225098	1.0174930276605605	0.9668494066647813	-0.003679155572771138	0.927859943744608	1.026406946367536	0.8619980889015281	0.962678992039221
genus.unknowngenus.id.1000005479	8	0.9809315777084993	-0.019252569343128106	0.11430763981595136	0.8662468421715324	4.587506875747018	0.7101559605225098	1.0174930276605605	0.9668494066647813	-0.003679155572771138	0.927859943744608	1.026406946367536	0.8578890593629341	0.962678992039221
genus.FamilyXIIIUCG001.id.11294	8	1.0277127903000232	0.027335741129509736	0.18214953566433897	0.8807069615440595	10.489913455656264	0.16246806560410337	0.67870319103035	0.5271497792052627	0.03687968403384225	0.4761892059349434	0.8224231201852265	0.3668157893466555	0.962678992039221
genus.Holdemanella.id.11393	11	0.9860310467255079	-0.014067437323999132	0.09486771986385496	0.8821180400541703	10.762896171703586	0.3762865712698697	0.8604114722004552	0.6066378496604663	0.01586078288761596	0.6182056504887395	0.9264504203204312	0.524262665964471	0.962678992039221
family.Prevotellaceae.id.960	16	0.9834406197059025	-0.016698019482211984	0.11488377175015298	0.8844368536970293	6.256364969814861	0.9751121365257523	0.8757501599677447	0.6417843217374537	0.00831532511324833	0.6722540873199762	0.8701109833283956	0.3527603902765646	0.962678992039221
phylum.Tenericutes.id.3919	13	0.9840849208419988	-0.016043083984960405	0.1126803834410838	0.886782305521101	8.851784649455725	0.7155351717251273	1.9448448928163964	0.029498648513488546	-0.06321839593554925	0.02140312884529793	1.0078468431584062	0.959808189831317	0.962678992039221
class.Mollicutes.id.3920	13	0.9840849208419988	-0.016043083984960405	0.1126803834410838	0.886782305521101	8.851784649455725	0.7155351717251273	1.9448448928163964	0.029498648513488546	-0.06321839593554925	0.02140312884529793	1.0078468431584062	0.9606146025614227	0.962678992039221
genus.Hungatella.id.11306	6	0.9855076906952276	-0.01459834856874396	0.10872559326276966	0.8931907973800826	5.623998275475716	0.34454049461907943	0.6359491068289884	0.5943048549885432	0.057350471338135214	0.6018820708304435	1.0470822491939442	0.7363025275696056	0.962678992039221
class.Gammaproteobacteria.id.3303	7	1.0266746741095902	0.026325107744350932	0.20107754138691908	0.8958384514117397	6.900073412378301	0.33018736566935974	1.6633920570091232	0.4832590622432617	-0.037434725044736473	0.484281187691138	0.9685557998771598	0.8953222266462775	0.962678992039221
genus.Clostridiumsensustricto1.id.1873	7	0.9780040813642492	-0.022241435781948406	0.17151316880541137	0.8968214147125673	8.172250794889793	0.22575349700909306	1.6847840614088088	0.2530592715238473	-0.05873992285390963	0.20366569127818762	1.2031255914530221	0.38437665322409875	0.962678992039221
class.Clostridia.id.1859	12	0.981644326327517	-0.018526229384620178	0.14535528351527066	0.8985804413898013	11.23686355852352	0.4236383587628117	0.691034035895513	0.6033880855668894	0.0232914080756996	0.6129442400015008	0.8541619453633575	0.4223556801849948	0.962678992039221
genus.Streptococcus.id.1853	17	1.015135413300097	0.015022015713467651	0.12422855141940958	0.9037524925378251	17.138505781912947	0.3766896745306003	0.9313252254487295	0.8815174115675515	0.0068593327343002605	0.8511858768500941	0.9955798694372764	0.9807124067142567	0.962678992039221
genus.Coprococcus2.id.11302	9	0.9835779358529282	-0.016558400924104537	0.1370423455996949	0.9038281480676736	3.300644884366503	0.9140991933329403	1.6948704100504852	0.29468076767646384	-0.041684619310726534	0.2733891866998582	0.9879511505619255	0.9440684956589508	0.962678992039221
class.Betaproteobacteria.id.2867	10	0.9769189071563421	-0.02335163227126184	0.1933253028812927	0.9038579079411069	13.940427834948437	0.12446016120926462	0.9072430646619962	0.8846270490177284	0.005356805600357041	0.9074516977370924	0.9131181607919581	0.7036387350963986	0.962678992039221
genus.Turicibacter.id.2162	10	1.013494388909356	0.013404150544672004	0.11219317857108468	0.9048999594323036	7.504450939111967	0.5847493067157135	1.6470549853909784	0.27990632041793656	-0.052380698042453516	0.279548087151422	1.0681452618168508	0.6656583875892863	0.962678992039221
genus.Sellimonas.id.14369	10	1.0120513037550225	0.011979264990406305	0.10369538202938085	0.9080301067802289	21.47657274906447	0.010694449486412214	1.4177148593948241	0.5763472694071913	-0.04802081093090386	0.5832110061210524	1.1315564385186914	0.2454820020682279	0.962678992039221
family.Veillonellaceae.id.2172	19	0.9883073375968482	-0.011761559164494003	0.10183702884564176	0.9080536276776945	19.334408386076262	0.3715082840698575	1.2304507701310217	0.3218732012362616	-0.019549422325208003	0.23186969539159388	1.0676390438889993	0.6640291109993794	0.962678992039221
genus.CandidatusSoleaferrea.id.11350	10	0.9890895369039561	-0.010970418692904263	0.09510280939197474	0.9081651280734168	5.358864000794277	0.8019707356671336	1.1801160371246877	0.8435846980362803	-0.016663289217941326	0.8326478760420032	0.9532217201996459	0.6927965541317664	0.962678992039221
genus..Ruminococcusgnavusgroup.id.14376	11	1.0122615266744024	0.012186963046729903	0.10791049670779954	0.9100814185244905	13.70477063927124	0.1868887922181917	1.0964789448763121	0.8692866266338493	-0.008967961251767888	0.8838943234478077	0.8646525359848313	0.2898405127529532	0.962678992039221
genus.Blautia.id.1992	13	0.9842262161340961	-0.015899513906342564	0.14480161103206668	0.9125663642719672	10.909009870529239	0.5367322718515481	1.3216421448180333	0.46163309385975004	-0.02251291172573619	0.4017197508580943	0.8731586160376357	0.5063234906946898	0.962678992039221
genus..Eubacteriumruminantiumgroup.id.11340	18	1.007398305687484	0.007371072461296455	0.07607677998795571	0.9228138207663051	9.062491619301703	0.9382808593117622	1.0352862339703606	0.8580563776524958	-0.002752530552994793	0.882617803023736	1.0581705670192518	0.5844007559364033	0.962678992039221
genus.Eisenbergiella.id.11304	11	0.9917624634486102	-0.008271652539251915	0.08745117025033232	0.9246437053273688	6.673012218926236	0.7559117733008109	1.2465202169293461	0.6990104332999215	-0.02410426833468534	0.6856863532963595	0.9383138931749415	0.5746390128298957	0.962678992039221
phylum.Cyanobacteria.id.1500	8	0.9857359497002152	-0.014366759736871394	0.15506000785255944	0.926179314615933	13.209107272134819	0.06717449499200283	0.8082678550342595	0.7307911728893414	0.024085178276022048	0.7380763549531306	1.0634693025488176	0.7212228765712407	0.962678992039221
genus.Parasutterella.id.2892	14	0.9925706311763026	-0.007457104039742659	0.10184196215738167	0.9416292107598956	13.423213212847342	0.4156782199376219	1.3099157858628723	0.35583450641381636	-0.024188541149259182	0.3108591948988421	1.087151015589243	0.5694290854083898	0.9713253363472597
order.Bifidobacteriales.id.432	14	1.0094419038710252	0.009397607705140504	0.1545532575181808	0.951514524336059	24.86286490329649	0.02406001108078817	0.9693324635347907	0.9577245321399437	0.002994946745049818	0.942710995997243	1.137583526892141	0.44272707498113173	0.9713253363472597
