taxon	committed_n	A_n	B_n	committed_p	A_p	B_p	committed_b	B_b	committed_se	B_se	committed_p_egger	A_p_egger	B_p_egger	committed_q_p	A_q_p	B_q_p	reproduces_A	reproduces_B
genus.unknowngenus.id.1000000073	15	16	15	0.4077936360898803	0.21566628927429865	0.4077936360898803	0.025997386208729205	0.025997386208729205	0.03140605579132808	0.03140605579132808	0.9690097695014267	0.3132741472879759	0.9690097695014268	0.07375743696821534	0.09209621584505602	0.07375743696821534	False	True
order.Selenomonadales.id.2165	12	13	12	0.4087451712686593	0.45179686711313716	0.4087451712686593	0.043371089104989866	0.043371089104989866	0.05250076964983369	0.05250076964983369	0.5121850693091429	0.6551893049938254	0.512185069309143	0.034116607877595635	0.0246996945402611	0.03411660787759559	False	True
class.Negativicutes.id.2164	12	13	12	0.4087451712686593	0.45179686711313716	0.4087451712686593	0.043371089104989866	0.043371089104989866	0.05250076964983369	0.05250076964983369	0.5121850693091429	0.6551893049938254	0.512185069309143	0.034116607877595635	0.0246996945402611	0.03411660787759559	False	True
genus.Prevotella9.id.11183	15	15	15	0.41317221414609206	0.41317221414609206	0.41317221414609206	0.022124693708083263	0.022124693708083263	0.027036594454549968	0.027036594454549968	0.24512638460787334	0.37144307809337535	0.24512638460787306	0.7071418414499637	0.7071418414499637	0.7071418414499637	True	True
class.Betaproteobacteria.id.2867	13	15	13	0.41856998632886866	0.5207559912376125	0.41856998632886866	-0.03401307000553451	-0.03401307000553451	0.04204830500553477	0.04204830500553477	0.7701156571017508	0.6395353869590314	0.7701156571017508	0.2565961207952653	0.2399439006618809	0.2565961207952654	False	True
genus.Lactococcus.id.1851	9	10	9	0.42895259523355045	0.34622923707638353	0.42895259523355045	0.015772217274492344	0.015772217274492344	0.019939963673366055	0.019939963673366055	0.6135150540180317	0.31023173371423635	0.6135150540180321	0.8794460846031936	0.9201045491905167	0.8794460846031936	False	True
genus..Eubacteriumoxidoreducensgroup.id.11339	5	5	5	0.44326480094624	0.44326480094624	0.44326480094624	0.025318210075668573	0.025318210075668573	0.03302267120803792	0.03302267120803792	0.610083819874233	0.6100838198742329	0.6100838198742329	0.5853621847371682	0.5853621847371682	0.5853621847371682	True	True
genus.Collinsella.id.815	10	11	10	0.44433879120117536	0.9188003606009393	0.44433879120117536	0.04095555322785886	0.04095555322785886	0.05354457485809968	0.05354457485809968	0.7696584367304776	0.8955396546124559	0.769658436730477	0.04742593905789929	0.0033805939686911003	0.04742593905789934	False	True
class.Deltaproteobacteria.id.3087	13	13	13	0.45527096745916973	0.3034833083504813	0.45527096745916973	-0.03319807987799173	-0.03319807987799173	0.04446232283174421	0.04446232283174421	0.34339761945860825	0.6241633662105948	0.3433976194586085	0.02955339211922361	0.02955339211922361	0.02955339211922361	False	True
genus.RuminococcaceaeUCG013.id.11370	12	14	12	0.4593715004322263	0.21610917718064893	0.4593715004322263	0.03386188342430961	0.03386188342430961	0.04576658996521662	0.04576658996521662	0.6120077870741185	0.44148087395714586	0.6120077870741181	0.06900268588635658	0.12455388638021876	0.06900268588635664	False	True
genus.Bacteroides.id.918	9	9	9	0.46531971958816853	0.42421782131475394	0.46531971958816853	0.03654008634298088	0.03654008634298088	0.050047009201599116	0.050047009201599116	0.003865484650048558	0.47361149550197384	0.00386548465004856	0.29546213503500196	0.2954621350350019	0.2954621350350019	False	True
family.Bacteroidaceae.id.917	9	9	9	0.46531971958816853	0.42421782131475394	0.46531971958816853	0.03654008634298088	0.03654008634298088	0.050047009201599116	0.050047009201599116	0.003865484650048558	0.47361149550197384	0.00386548465004856	0.29546213503500196	0.2954621350350019	0.2954621350350019	False	True
genus.Eisenbergiella.id.11304	11	12	11	0.4661693885263677	0.14495851105784843	0.4661693885263677	-0.02060587851212435	-0.02060587851212435	0.028276585828602915	0.028276585828602915	0.5475187345963203	0.2052019605761346	0.54751873459632	0.09164900247538295	0.057873251857104874	0.09164900247538296	False	True
genus.Sutterella.id.2896	12	12	12	0.47069033593983134	0.47069033593983134	0.47069033593983134	0.024470527394612078	0.024470527394612078	0.03392294201576889	0.03392294201576889	0.8239281605455131	0.16475061017272663	0.8239281605455133	0.7519796353660774	0.7519796353660774	0.7519796353660774	True	True
genus.Flavonifractor.id.2059	5	6	5	0.48208441680908254	0.7697617202764417	0.48208441680908254	-0.047102724133620454	-0.047102724133620454	0.06700683703775819	0.06700683703775819	0.6490451701208514	0.8455526560044799	0.6490451701208523	0.08182054556906816	0.03014948563884629	0.08182054556906816	False	True
order.Desulfovibrionales.id.3156	12	12	12	0.4837197510502368	0.30206414414996174	0.4837197510502368	-0.03387242099954114	-0.03387242099954114	0.048366206798913514	0.048366206798913514	0.481205222808111	0.5029796063135449	0.481205222808111	0.013218979126697181	0.013218979126697181	0.013218979126697181	False	True
genus.Paraprevotella.id.962	13	13	13	0.4894801723706981	0.23954605813869256	0.4894801723706981	-0.026384878515068266	-0.026384878515068266	0.03817611035557832	0.03817611035557832	0.9667699953964317	0.4636815829431258	0.9667699953964307	0.0005131451907767419	0.0005131451907767423	0.0005131451907767423	False	True
genus.ChristensenellaceaeR.7group.id.11283	10	11	10	0.4927967324407738	0.6425976758593044	0.4927967324407738	-0.03706809288596349	-0.03706809288596349	0.054045567928702604	0.054045567928702604	0.2866217464930313	0.7927581822016753	0.2866217464930312	0.07012372109522802	0.055256359244338006	0.07012372109522795	False	True
genus.unknowngenus.id.1868	12	13	12	0.5040149385809045	0.2163979201935824	0.5040149385809045	-0.036833930142827216	-0.036833930142827216	0.05512527348451557	0.05512527348451557	0.189585891350269	0.9207265068717443	0.1895858913502676	1.1287673677489401e-05	2.1423095044224937e-05	1.1287673677489403e-05	False	True
genus.Coprococcus1.id.11301	11	12	11	0.515857416986486	0.32051471146065025	0.515857416986486	-0.03332800194743019	-0.03332800194743019	0.05129402909119947	0.05129402909119947	0.08846956890064979	0.4915081810011605	0.08846956890064966	0.02683988392173789	0.04166598569092015	0.02683988392173789	False	True
genus.Holdemania.id.2157	15	16	15	0.5210601257447369	0.7908780189546347	0.5210601257447369	0.022917140185416282	0.022917140185416282	0.03571249455711628	0.03571249455711628	0.4675204140600152	0.891288991793312	0.4675204140600141	0.004404581034735133	0.0014847391168926424	0.004404581034735137	False	True
genus..Eubacteriumrectalegroup.id.14374	9	11	9	0.5234506492092866	0.8304652242425041	0.5234506492092866	-0.028047524792196587	-0.028047524792196587	0.04395919983409024	0.04395919983409024	0.7978232584098304	0.9590443836007352	0.7978232584098305	0.7058906036675892	0.43565607366541803	0.7058906036675892	False	True
genus.Howardella.id.2000	10	11	10	0.5361114875194697	0.42495564049372936	0.5361114875194697	0.01210667996327386	0.01210667996327386	0.019567811622651303	0.019567811622651303	0.7899165153901211	0.43869529547846525	0.789916515390121	0.5259451379569436	0.5946866895478027	0.5259451379569436	False	True
genus.RuminococcaceaeUCG011.id.11368	8	8	8	0.5443696253074928	0.5106810258603478	0.5443696253074928	0.014078127535793067	0.014078127535793067	0.023222857744697862	0.023222857744697862	0.544344749287108	0.8560243924986904	0.5443447492871077	0.3117948283084024	0.3117948283084023	0.3117948283084023	False	True
genus..Eubacteriumcoprostanoligenesgroup.id.11375	13	14	13	0.5544376246189351	0.9472465346034393	0.5544376246189351	0.02305166497717799	0.02305166497717799	0.0389963553021662	0.0389963553021662	0.5805027087233423	0.7517951098791396	0.5805027087233423	0.3174708025100332	0.09849588320647641	0.31747080251003346	False	True
genus.Coprococcus2.id.11302	9	11	9	0.5611032124460844	0.766690539005851	0.5611032124460844	-0.027121192916533917	-0.027121192916533917	0.04666383844288327	0.04666383844288327	0.6256118306508577	0.8368040388659282	0.6256118306508579	0.10740044488238037	0.000322638941935625	0.1074004448823804	False	True
family.Prevotellaceae.id.960	16	16	16	0.5625997650851534	0.4311483989995861	0.5625997650851534	0.02216733495787486	0.02216733495787486	0.03828659060357753	0.03828659060357753	0.707386208312289	0.7098293926779315	0.7073862083122893	0.023317740578840684	0.02331774057884074	0.02331774057884074	False	True
genus.Actinomyces.id.423	9	9	9	0.5648736482370228	0.5648736482370228	0.5648736482370228	-0.01619246369810526	-0.01619246369810526	0.028130589276738626	0.028130589276738626	0.43399820271566325	0.7863381372516627	0.4339982027156633	0.5908292319772803	0.5908292319772803	0.5908292319772803	True	True
genus.Adlercreutzia.id.812	8	10	8	0.569210254603842	0.16487744972671037	0.569210254603842	-0.02672540513651544	-0.02672540513651544	0.04695133821982451	0.04695133821982451	0.3171079471676523	0.46849604302292397	0.3171079471676522	0.05875143671328602	0.09929411751650574	0.05875143671328606	False	True
family.Lactobacillaceae.id.1836	10	12	10	0.5709406073826024	0.5650640732021364	0.5709406073826024	0.01655860658470052	0.01655860658470052	0.029221065555046936	0.029221065555046936	0.9689194809066105	0.5603594815911488	0.9689194809066106	0.2453427245976033	0.32999502691454213	0.24534272459760337	False	True
genus.RikenellaceaeRC9gutgroup.id.11191	11	12	11	0.5820930603736041	0.631857134843073	0.5820930603736041	0.009922592588784265	0.009922592588784265	0.018030259718011914	0.018030259718011914	0.10937224542773132	0.7827410367476997	0.10937224542773191	0.7714686472620909	0.8304128771563826	0.771468647262091	False	True
genus.Peptococcus.id.2037	13	17	13	0.5860385822448871	0.3523434537174088	0.5860385822448871	-0.014942037152974787	-0.014942037152974787	0.027437446028622636	0.027437446028622636	0.9775004167279295	0.34039051716937063	0.9775004167279295	0.07488410250420832	0.14053117186424002	0.07488410250420835	False	True
genus.LachnospiraceaeFCS020group.id.11314	11	14	11	0.5971740670440555	0.35754265140823915	0.5971740670440555	0.01731203790670857	0.01731203790670857	0.03275887098189116	0.03275887098189116	0.9358411899838617	0.4017676541142951	0.935841189983862	0.3327830838908987	0.5320272127583244	0.33278308389089856	False	True
genus.Intestinibacter.id.11345	13	14	13	0.5995286862467466	0.27165300495291167	0.6016156640160997	-0.021080890351184156	-0.02096701484823906	0.04014808088938947	0.04016065437246348	0.3695412282219434	0.5716441628847087	0.3671103343464628	0.05153928894340013	0.0396187259945101	0.05133407746125631	False	False
genus.Odoribacter.id.952	8	10	8	0.6007456680405353	0.41805512642089937	0.6007456680405353	-0.025948224062474583	-0.025948224062474583	0.049583051247710994	0.049583051247710994	0.00898982508026046	0.5015560300627341	0.008989825080260442	0.24607891467466575	0.29815053122194507	0.2460789146746656	False	True
family.FamilyXIII.id.1957	11	12	11	0.6028561005957654	0.6566676309985278	0.6028561005957654	-0.0230148156100319	-0.0230148156100319	0.04423393708919061	0.04423393708919061	0.5316296642570763	0.6706609127020111	0.5316296642570765	0.17074834468579703	0.20532384227653444	0.17074834468579694	False	True
genus.Subdoligranulum.id.2070	10	11	10	0.6039803149070837	0.5734958578994338	0.6039803149070837	-0.0230626347218234	-0.0230626347218234	0.04446364902453167	0.04446364902453167	0.5625260114838422	0.8367108306984694	0.562526011483842	0.18191278246933623	0.2432557156021648	0.18191278246933648	False	True
genus.Romboutsia.id.11347	14	14	14	0.605804187312904	0.5809959366915224	0.605804187312904	-0.01612407629921565	-0.01612407629921565	0.031243855837667738	0.031243855837667738	0.8507317187964039	0.504848039106694	0.8507317187964041	0.31558030353591743	0.31558030353591743	0.31558030353591743	False	True
order.Actinomycetales.id.420	7	7	7	0.6087476946432014	0.5722863532149861	0.6087476946432014	-0.01871338232871235	-0.01871338232871235	0.036559438960044204	0.036559438960044204	0.12814312212923662	0.2983403212827864	0.12814312212923665	0.29378967513723936	0.29378967513723925	0.29378967513723925	False	True
family.Actinomycetaceae.id.421	7	7	7	0.6105448057296099	0.5741335074678662	0.6105448057296099	-0.01861668947836687	-0.01861668947836687	0.036553775794833744	0.036553775794833744	0.1306835425973031	0.2991305926313975	0.13068354259730314	0.2935252895918576	0.2935252895918576	0.2935252895918576	False	True
genus..Eubacteriumruminantiumgroup.id.11340	18	18	18	0.6110833356091752	0.5848670054551124	0.6110833356091752	0.011342564580196009	0.011342564580196009	0.022304714439141667	0.022304714439141667	0.759018033327463	0.7899201577399195	0.7590180333274633	0.29420696556796994	0.29420696556796944	0.29420696556796944	False	True
genus.Streptococcus.id.1853	17	17	17	0.6120036443955017	0.539930665371676	0.6120036443955017	0.018509920385936993	0.018509920385936993	0.03649320974353939	0.03649320974353939	0.3864606637035682	0.7380731531478546	0.38646066370356885	0.10435525544140814	0.10435525544140817	0.10435525544140817	False	True
genus.LachnospiraceaeNK4A136group.id.11319	15	16	15	0.6183964933534887	0.8695674944598075	0.6183964933534887	-0.01670317954622468	-0.01670317954622468	0.033532157268875706	0.033532157268875706	0.7657612573903897	0.4772061656925924	0.7657612573903901	0.20791215149965112	0.02372766698761155	0.20791215149965125	False	True
genus..Ruminococcustorquesgroup.id.14377	9	13	9	0.6482681367550003	0.5317493370639848	0.6482681367550003	-0.030036505144980304	-0.030036505144980304	0.06584506170346326	0.06584506170346326	0.8729712104042512	0.295474571360304	0.872971210404251	0.002025367762738692	0.006965134717036688	0.002025367762738692	False	True
genus.Methanobrevibacter.id.123	6	7	6	0.6542322691787124	0.5247349967160976	0.6542322691787124	-0.012942449728726838	-0.012942449728726838	0.028896463537813284	0.028896463537813284	0.49787078350518826	0.6708039012902444	0.49787078350518804	0.20984357278214116	0.30451084487664976	0.20984357278214122	False	True
genus.unknowngenus.id.959	13	16	13	0.6553138076637016	0.5139985855959313	0.6553138076637016	0.00876491312222264	0.00876491312222264	0.01963499544550543	0.01963499544550543	0.2989291516263964	0.4134394568044811	0.2989291516263961	0.8343011687991991	0.4812159550012812	0.834301168799199	False	True
genus..Eubacteriumfissicatenagroup.id.14373	10	10	10	0.6557789200306702	0.6506233509701327	0.6557789200306702	-0.009244672562702479	-0.009244672562702479	0.020739660097064672	0.020739660097064672	0.8353063816500741	0.8353063816500738	0.8353063816500738	0.41086148010809215	0.4108614801080923	0.4108614801080923	False	True
genus.Turicibacter.id.2162	10	12	10	0.6615941753104732	0.9076987687779203	0.6615941753104732	-0.013175768263014824	-0.013175768263014824	0.030101370619344515	0.030101370619344515	0.3314199864840287	0.8865962085806016	0.33141998648402876	0.4615463123038035	0.46196171526032215	0.4615463123038036	False	True
genus.Barnesiella.id.944	14	15	14	0.6659955428045183	0.7357344868258444	0.6659955428045183	-0.014234878689704359	-0.014234878689704359	0.03297779787425455	0.03297779787425455	0.31576766798831124	0.7165158558634516	0.31576766798831113	0.6113315372350252	0.6730358930196835	0.6113315372350252	False	True
genus.Anaerotruncus.id.2054	12	12	12	0.6748148089886754	0.46947036485818505	0.6748148089886754	0.02592914616968944	0.02592914616968944	0.06180239754665543	0.06180239754665543	0.6417116704491851	0.8464855902109686	0.6417116704491851	0.0005889531384173641	0.0005889531384173641	0.0005889531384173641	False	True
genus.Senegalimassilia.id.11160	5	8	5	0.674821098934895	0.6178265168702628	0.674821098934895	-0.022440779984981594	-0.022440779984981594	0.05348893690491516	0.05348893690491516	0.8749898727930845	0.8327826789926132	0.8749898727930845	0.08053511456061384	0.24722438778069494	0.08053511456061384	False	True
genus.unknowngenus.id.1000005479	8	9	8	0.6765643721466169	0.8966974751828631	0.6765643721466169	-0.013643686059415861	-0.013643686059415861	0.032706443162214036	0.032706443162214036	0.6558315088643623	0.8291670444506448	0.6558315088643623	0.3327907986449552	0.3394321357916092	0.3327907986449553	False	True
family.BacteroidalesS24.7group.id.11173	8	9	8	0.6765643721466169	0.8966974751828631	0.6765643721466169	-0.013643686059415861	-0.013643686059415861	0.032706443162214036	0.032706443162214036	0.6558315088643623	0.8291670444506448	0.6558315088643623	0.3327907986449552	0.3394321357916092	0.3327907986449553	False	True
genus.Bilophila.id.3170	13	14	13	0.6767121740099091	0.6484496573060623	0.6767121740099091	-0.013253281451543947	-0.013253281451543947	0.031785968352412465	0.031785968352412465	0.9574984478597022	0.5169670937836768	0.9574984478597026	0.8500069351991295	0.8957918480573177	0.8500069351991295	False	True
genus.Coprococcus3.id.11303	10	11	10	0.6768036007410423	0.6863791926529881	0.6768036007410423	0.017243953569961456	0.017243953569961456	0.04136938622947766	0.04136938622947766	0.755966610821389	0.5997201274313567	0.7559666108213889	0.8951459780570604	0.9354655252173734	0.8951459780570604	False	True
phylum.Euryarchaeota.id.55	11	13	11	0.6878287315888343	0.20978485903740984	0.6878287315888343	0.011273944230928874	0.011273944230928874	0.028058360589338905	0.028058360589338905	0.12055746593727674	0.4459693586505714	0.1205574659372769	0.011752599852436606	0.015206427321329631	0.011752599852436601	False	True
genus.Lactobacillus.id.1837	10	10	10	0.691469602776396	0.691469602776396	0.691469602776396	-0.01013939352406631	-0.01013939352406631	0.02554894780540493	0.02554894780540493	0.7695003893490902	0.8936242265230229	0.76950038934909	0.5538202290738862	0.5538202290738862	0.5538202290738862	True	True
genus.LachnospiraceaeUCG010.id.11330	10	10	10	0.7101520914653843	0.6048036447987495	0.7101520914653843	-0.017556710408501066	-0.017556710408501066	0.04723967119170975	0.04723967119170975	0.7347023711430191	0.959385858076461	0.7347023711430191	0.04211599011202939	0.042115990112029336	0.042115990112029336	False	True
genus.Dorea.id.1997	11	11	11	0.7133577591281508	0.7133577591281508	0.7133577591281508	0.01400551632733496	0.01400551632733496	0.038125781764919556	0.038125781764919556	0.20800497808477095	0.31522747026082654	0.20800497808477095	0.5777670485704587	0.5777670485704587	0.5777670485704587	True	True
family.Streptococcaceae.id.1850	16	17	16	0.7149997017573494	0.7110002847615275	0.7149997017573494	-0.01674957422551508	-0.01674957422551508	0.045870437784169486	0.045870437784169486	0.5394791071646878	0.7359950472304243	0.5394791071646867	0.00420771984579899	0.005188194934655754	0.0042077198457989885	False	True
genus.Ruminococcus1.id.11373	10	11	10	0.7158492136808601	0.4063736884656832	0.7158492136808601	0.014695354982237565	0.014695354982237565	0.04037054797837201	0.04037054797837201	0.37159345043743514	0.27227530982783	0.3715934504374352	0.6137059452886451	0.5857291969715197	0.6137059452886452	False	True
genus.Desulfovibrio.id.3173	10	11	10	0.7179422278627698	0.9042939977356792	0.7179422278627698	-0.01106788101546361	-0.01106788101546361	0.030641098546087365	0.030641098546087365	0.9325582767893301	0.8133974751407792	0.9325582767893303	0.8100518573038774	0.6382438747064834	0.8100518573038774	False	True
order.Coriobacteriales.id.810	17	19	17	0.7230442648814871	0.6871158681222364	0.7230442648814871	0.011968981219896304	0.011968981219896304	0.033773172834590554	0.033773172834590554	0.24114466561842882	0.5681746760889295	0.24114466561842965	0.43174641305580214	0.5511882872948317	0.431746413055802	False	True
class.Coriobacteriia.id.809	17	19	17	0.7230442648814871	0.6871158681222364	0.7230442648814871	0.011968981219896304	0.011968981219896304	0.033773172834590554	0.033773172834590554	0.24114466561842882	0.5681746760889295	0.24114466561842965	0.43174641305580214	0.5511882872948317	0.431746413055802	False	True
family.Coriobacteriaceae.id.811	17	19	17	0.7230442648814871	0.6871158681222364	0.7230442648814871	0.011968981219896304	0.011968981219896304	0.033773172834590554	0.033773172834590554	0.24114466561842882	0.5681746760889295	0.24114466561842965	0.43174641305580214	0.5511882872948317	0.431746413055802	False	True
genus.CandidatusSoleaferrea.id.11350	11	12	11	0.7246736900186612	0.9712758052377001	0.7246736900186612	-0.00999664131290798	-0.00999664131290798	0.028381854721337266	0.028381854721337266	0.8971289223418457	0.9674286162151878	0.8971289223418473	0.21734895222821277	0.19168875521096954	0.2173489522282127	False	True
genus.Erysipelatoclostridium.id.11381	15	15	15	0.7257683654704721	0.7257683654704721	0.7257683654704721	0.008897704707416274	0.008897704707416274	0.025366926849644207	0.025366926849644207	0.26635218776483777	0.6249462523915416	0.2663521877648382	0.9301209724086988	0.9301209724086988	0.9301209724086988	True	True
genus.Anaerofilum.id.2053	11	12	11	0.7292703293891081	0.8272313650663498	0.7292703293891081	-0.00815900516387085	-0.00815900516387085	0.023574377149173945	0.023574377149173945	0.412485878308166	0.8680949014543893	0.4124858783081667	0.2990204543077792	0.34943093976419515	0.2990204543077791	False	True
genus.Oscillospira.id.2064	10	10	10	0.7433788598943217	0.6593007092658356	0.7433788598943217	-0.014721906041446839	-0.014721906041446839	0.04496856565691352	0.04496856565691352	0.07275608924221355	0.6445719744967885	0.07275608924221358	0.060456036259528965	0.06045603625952903	0.06045603625952903	False	True
genus..Eubacteriumeligensgroup.id.14372	7	7	7	0.7451756688129767	0.6564397634632262	0.7451756688129767	0.021006427424532688	0.021006427424532688	0.06463374160189889	0.06463374160189889	0.7902855876271155	0.7599277934813357	0.7902855876271153	0.08123990440053538	0.08123990440053544	0.08123990440053544	False	True
genus.Holdemanella.id.11393	11	13	11	0.7461815079735118	0.5801155287849337	0.7461815079735118	-0.012378418520070841	-0.012378418520070841	0.03824295236448901	0.03824295236448901	0.5455075932029847	0.6872348149698406	0.545507593202985	0.01449899039368086	0.015375198411669627	0.014498990393680876	False	True
phylum.Verrucomicrobia.id.3982	12	12	12	0.7617572360339698	0.7007067275489826	0.7617572360339698	-0.011151713306313047	-0.011151713306313047	0.03678320715757645	0.03678320715757645	0.7011046822641945	0.6980949498360941	0.7011046822641945	0.0892907688947837	0.0892907688947837	0.0892907688947837	False	True
genus.Prevotella7.id.11182	11	11	11	0.7659662543473945	0.735235887084249	0.7659662543473945	0.006150491701555362	0.006150491701555362	0.020663134379751803	0.020663134379751803	0.43139873557306874	0.8076192513696715	0.431398735573069	0.22889306605219484	0.22889306605219475	0.22889306605219475	False	True
family.Peptococcaceae.id.2024	10	10	10	0.776028522427159	0.776028522427159	0.776028522427159	0.008791996310117485	0.008791996310117485	0.030903508867599988	0.030903508867599988	0.8068073477764344	0.961034824332831	0.8068073477764346	0.6195579984748343	0.6195579984748344	0.6195579984748344	True	True
genus.Terrisporobacter.id.11348	5	6	5	0.7802514842693179	0.915294022132446	0.7802514842693179	0.009508576996454137	0.009508576996454137	0.03408198118077938	0.03408198118077938	0.9479786263153469	0.8400011340810658	0.9479786263153469	0.5011898342219246	0.6117927958730257	0.5011898342219246	False	True
genus.RuminococcaceaeNK4A214group.id.11358	13	14	13	0.7848384334170843	0.77222811349149	0.7848384334170843	0.00933892273761915	0.00933892273761915	0.034206098715169476	0.034206098715169476	0.9438998004849044	0.9958936652761479	0.9438998004849041	0.8500268214809923	0.8961840259107405	0.8500268214809923	False	True
family.Verrucomicrobiaceae.id.4036	12	13	12	0.7877436134875634	0.8619589656596551	0.7877436134875634	-0.009579457202385707	-0.009579457202385707	0.03557938291643761	0.03557938291643761	0.7506472534200412	0.8215088406871586	0.7506472534200417	0.2153148740521752	0.2651252636149875	0.21531487405217503	False	True
genus.Akkermansia.id.4037	12	13	12	0.7883255946310711	0.86267607198978	0.7883255946310711	-0.009550912119789333	-0.009550912119789333	0.035573281505856785	0.035573281505856785	0.7491004836122767	0.822290908378959	0.7491004836122768	0.21528744977890216	0.265106744364802	0.21528744977890224	False	True
order.Verrucomicrobiales.id.4030	12	13	12	0.7885334171618275	0.8626555570080032	0.7885334171618275	-0.009541881129756105	-0.009541881129756105	0.035575422960233895	0.035575422960233895	0.7478626630834568	0.822157002401494	0.7478626630834568	0.2152776769087158	0.26510727275652174	0.21527767690871566	False	True
class.Verrucomicrobiae.id.4029	12	13	12	0.7885334171618275	0.8626555570080032	0.7885334171618275	-0.009541881129756105	-0.009541881129756105	0.035575422960233895	0.035575422960233895	0.7478626630834568	0.822157002401494	0.7478626630834568	0.2152776769087158	0.26510727275652174	0.21527767690871566	False	True
genus.unknowngenus.id.2071	16	16	16	0.7910542099512883	0.7198651228678485	0.7910542099512883	-0.009894936711551361	-0.009894936711551361	0.037347570296960925	0.037347570296960925	0.45587316047747733	0.2405989196410015	0.45587316047747733	0.025020091529354048	0.025020091529354003	0.025020091529354003	False	True
genus.Butyricicoccus.id.2055	8	8	8	0.8103648210012504	0.6267931380005756	0.8103648210012504	0.016892890851691194	0.016892890851691194	0.07040012367088624	0.07040012367088624	0.7246221128351806	0.9466183027885418	0.7246221128351806	0.0001610880000819044	0.0001610880000819045	0.0001610880000819045	False	True
family.Rikenellaceae.id.967	22	22	22	0.8137317063384958	0.7692507421851313	0.8137317063384958	0.007995256531601559	0.007995256531601559	0.03393361412547146	0.03393361412547146	0.9083912902396105	0.656714121031933	0.9083912902396105	0.051404671352662766	0.05140467135266275	0.05140467135266275	False	True
genus.Tyzzerella3.id.11335	13	13	13	0.8206856197115214	0.7357393030726946	0.8206856197115214	0.006624615833157667	0.006624615833157667	0.02922668920971329	0.02922668920971329	0.7966853898657226	0.7665607642680198	0.7966853898657227	0.008803327157581238	0.008803327157581236	0.008803327157581236	False	True
genus.DefluviitaleaceaeUCG011.id.11287	9	10	9	0.8222179862900285	0.77731454060525	0.8222179862900285	-0.007553757483386071	-0.007553757483386071	0.0336181016455424	0.0336181016455424	0.31502374952066053	0.41194975921532456	0.3150237495206607	0.261159262136029	0.34560044848070576	0.2611592621360291	False	True
family.Christensenellaceae.id.1866	11	12	11	0.8332039291577407	0.28028944518464083	0.8332039291577407	-0.009754641994928348	-0.009754641994928348	0.04631961106971985	0.04631961106971985	0.5237549241659817	0.4911524111031704	0.5237549241659819	0.015357707300199419	0.0006496633131760217	0.015357707300199414	False	True
order.Bacillales.id.1674	9	10	9	0.8406152275422446	0.9151506702639942	0.8406152275422446	-0.004637040895831015	-0.004637040895831015	0.023057627535712753	0.023057627535712753	0.8120778029635286	0.9197061308149369	0.8120778029635293	0.1831410471892345	0.24294734935765608	0.1831410471892345	False	True
genus..Eubacteriumventriosumgroup.id.11341	15	16	15	0.8463003301452614	0.9119680897043764	0.8463003301452614	-0.0064469922107479455	-0.0064469922107479455	0.03325916595700476	0.03325916595700476	0.967245607880657	0.7944022355187121	0.9672456078806573	0.6595372200760186	0.5755174345720915	0.6595372200760186	False	True
genus.unknowngenus.id.2041	12	12	12	0.8555290972945693	0.7749255766116232	0.8555290972945693	-0.007351901188707189	-0.007351901188707189	0.040379899850202204	0.040379899850202204	0.45930974094942495	0.9277189554344143	0.4593097409494252	0.004390188557060819	0.0043901885570608165	0.0043901885570608165	False	True
family.Enterobacteriaceae.id.3469	7	7	7	0.868402615087305	0.868402615087305	0.868402615087305	0.00733837057504707	0.00733837057504707	0.04429033850958781	0.04429033850958781	0.820516191415664	0.3250505990074189	0.820516191415664	0.434095988020045	0.43409598802004523	0.43409598802004523	True	True
order.Enterobacteriales.id.3468	7	7	7	0.868402615087305	0.868402615087305	0.868402615087305	0.00733837057504707	0.00733837057504707	0.04429033850958781	0.04429033850958781	0.820516191415664	0.3250505990074189	0.820516191415664	0.434095988020045	0.43409598802004523	0.43409598802004523	True	True
genus.Olsenella.id.822	11	11	11	0.8765682299401175	0.837197239905545	0.8765682299401175	-0.003789506772257848	-0.003789506772257848	0.024397897346783264	0.024397897346783264	0.8079120120079762	0.844825732343388	0.807912012007976	0.06397577498817092	0.06397577498817088	0.06397577498817088	False	True
genus.Hungatella.id.11306	6	6	6	0.8810840329080138	0.8795598358068979	0.8810840329080138	0.004330467388105758	0.004330467388105758	0.028947912524926768	0.028947912524926768	0.3701404386133593	0.8240877415146884	0.3701404386133588	0.40022334534156023	0.40022334534155946	0.40022334534155946	False	True
genus..Eubacteriumhalliigroup.id.11338	17	17	17	0.8829077849477013	0.8280889459682743	0.8829077849477013	0.006014120338307959	0.006014120338307959	0.04083346737532581	0.04083346737532581	0.6532162404085997	0.7783851499553659	0.6532162404085996	0.004257847058480192	0.004257847058480192	0.004257847058480192	False	True
genus.Blautia.id.1992	13	13	13	0.8861975363381904	0.8538797936977444	0.8861975363381904	0.006311372581068278	0.006311372581068278	0.044099296560665545	0.044099296560665545	0.4010472143379782	0.8678437137488927	0.4010472143379782	0.06955089420991298	0.06955089420991299	0.06955089420991299	False	True
